3.972704e+002,0.000000e+000
4.011274e+002,1.723196e-001
4.049844e+002,1.703977e-001
4.088414e+002,1.681506e-001
4.126984e+002,1.653427e-001
4.165554e+002,1.629862e-001
4.204124e+002,1.615241e-001
4.242694e+002,1.610989e-001
4.281264e+002,1.612215e-001
4.319834e+002,1.609133e-001
4.358404e+002,1.594950e-001
4.396974e+002,1.572680e-001
4.435544e+002,1.549959e-001
4.474114e+002,1.530945e-001
4.512684e+002,1.515817e-001
4.551254e+002,1.503810e-001
4.589824e+002,1.494177e-001
4.628394e+002,1.486229e-001
4.666964e+002,1.479008e-001
4.705533e+002,1.471779e-001
4.744103e+002,1.466307e-001
4.782673e+002,1.465430e-001
4.821243e+002,1.467752e-001
4.859813e+002,1.468262e-001
4.898383e+002,1.464603e-001
4.936953e+002,1.458847e-001
4.975523e+002,1.455107e-001
5.014093e+002,1.459181e-001
5.052663e+002,1.476411e-001
5.091233e+002,1.500296e-001
5.129803e+002,1.508182e-001
5.168373e+002,1.484735e-001
5.206943e+002,1.443356e-001
5.245513e+002,1.409603e-001
5.284083e+002,1.392356e-001
5.322653e+002,1.384744e-001
5.361223e+002,1.381195e-001
5.399792e+002,1.381076e-001
5.438362e+002,1.383849e-001
5.476932e+002,1.388185e-001
5.515502e+002,1.393662e-001
5.554072e+002,1.400391e-001
5.592642e+002,1.406693e-001
5.631212e+002,1.406767e-001
5.669782e+002,1.392972e-001
5.708352e+002,1.365075e-001
5.746922e+002,1.335022e-001
5.785492e+002,1.318229e-001
5.824062e+002,1.323824e-001
5.862632e+002,1.356991e-001
5.901202e+002,1.426641e-001
5.939772e+002,1.547430e-001
5.978342e+002,1.728148e-001
6.016912e+002,1.948767e-001
6.055482e+002,2.151399e-001
6.094052e+002,2.274303e-001
6.132621e+002,2.299962e-001
6.171191e+002,2.232036e-001
6.209761e+002,2.040324e-001
6.248331e+002,1.713595e-001
6.286901e+002,1.346627e-001
6.325471e+002,1.077519e-001
6.364041e+002,9.484926e-002
6.402611e+002,9.031541e-002
6.441181e+002,8.825029e-002
6.479751e+002,8.659795e-002
6.518321e+002,8.518518e-002
6.556891e+002,8.390559e-002
6.595461e+002,8.259466e-002
6.634031e+002,8.123692e-002
6.672601e+002,7.994020e-002
6.711171e+002,7.878483e-002
6.749741e+002,7.776617e-002
6.788311e+002,7.686745e-002
6.826880e+002,7.606864e-002
6.865450e+002,7.522298e-002
6.904020e+002,7.406133e-002
6.942590e+002,7.250779e-002
6.981160e+002,7.097722e-002
7.019730e+002,7.025377e-002
7.058300e+002,7.112128e-002
7.096870e+002,7.400297e-002
7.135440e+002,7.856697e-002
7.174010e+002,8.371937e-002
7.212580e+002,8.838477e-002
7.251150e+002,9.224264e-002
7.289720e+002,9.553093e-002
7.328290e+002,9.821481e-002
7.366860e+002,9.949155e-002
7.405430e+002,9.849777e-002
7.444000e+002,9.555518e-002
7.482570e+002,9.206894e-002
7.521140e+002,8.914235e-002
7.559709e+002,8.692776e-002
7.598279e+002,8.515284e-002
7.636849e+002,8.360144e-002
7.675419e+002,8.219337e-002
7.713989e+002,8.093472e-002
7.752559e+002,7.980961e-002
7.791129e+002,7.875994e-002
7.829699e+002,7.774336e-002
7.868269e+002,7.666052e-002
7.906839e+002,7.521037e-002
7.945409e+002,7.323077e-002
7.983979e+002,7.134716e-002
8.022549e+002,7.062578e-002
8.061119e+002,7.135740e-002
8.099689e+002,7.274933e-002
8.138259e+002,7.378540e-002
8.176829e+002,7.381672e-002
8.215399e+002,7.254044e-002
8.253969e+002,7.005394e-002
8.292538e+002,6.696071e-002
8.331108e+002,6.416789e-002
8.369678e+002,6.242327e-002
8.408248e+002,6.191059e-002
8.446818e+002,6.226465e-002
8.485388e+002,6.301049e-002
8.523958e+002,6.399158e-002
8.562528e+002,6.532435e-002
8.601098e+002,6.695675e-002
8.639668e+002,6.851090e-002
8.678238e+002,6.965157e-002
8.716808e+002,7.035799e-002
8.755378e+002,7.077005e-002
8.793948e+002,7.097913e-002
8.832518e+002,7.100947e-002
8.871088e+002,7.084052e-002
8.909657e+002,7.042904e-002
8.948227e+002,6.976986e-002
8.986797e+002,6.888925e-002
9.025367e+002,6.774949e-002
9.063937e+002,6.620900e-002
9.102507e+002,6.418603e-002
9.141077e+002,6.186558e-002
9.179647e+002,5.960518e-002
9.218217e+002,5.762617e-002
9.256786e+002,5.592491e-002
9.295356e+002,5.444033e-002
9.333926e+002,5.315252e-002
9.372496e+002,5.208429e-002
9.411066e+002,5.131083e-002
9.449636e+002,5.089370e-002
9.488206e+002,5.076447e-002
9.526776e+002,5.073917e-002
9.565346e+002,5.064720e-002
9.603916e+002,5.039099e-002
9.642486e+002,4.990975e-002
9.681056e+002,4.915529e-002
9.719626e+002,4.811297e-002
9.758196e+002,4.681515e-002
9.796766e+002,4.531595e-002
9.835336e+002,4.366853e-002
9.873906e+002,4.193828e-002
9.912476e+002,4.021915e-002
9.951046e+002,3.861110e-002
9.989615e+002,3.717083e-002
1.002819e+003,3.589184e-002
1.006676e+003,3.473252e-002
1.010533e+003,3.363995e-002
1.014390e+003,3.256837e-002
1.018247e+003,3.150674e-002
1.022104e+003,3.048214e-002
1.025961e+003,2.953741e-002
1.029818e+003,2.871515e-002
1.033675e+003,2.805333e-002
1.037531e+003,2.757614e-002
1.041389e+003,2.728595e-002
1.045245e+003,2.716044e-002
1.049103e+003,2.717667e-002
1.052959e+003,2.735433e-002
1.056817e+003,2.773034e-002
1.060673e+003,2.830859e-002
1.064531e+003,2.912849e-002
1.068387e+003,3.037084e-002
1.072245e+003,3.232160e-002
1.076101e+003,3.526974e-002
1.079958e+003,3.949555e-002
1.083815e+003,4.526392e-002
1.087672e+003,5.269184e-002
1.091529e+003,6.151362e-002
1.095386e+003,7.087359e-002
1.099243e+003,7.935979e-002
1.103100e+003,8.542123e-002
1.106957e+003,8.792778e-002
1.110814e+003,8.644956e-002
1.114671e+003,8.120920e-002
1.118528e+003,7.298189e-002
1.122385e+003,6.303478e-002
1.126242e+003,5.295149e-002
1.130099e+003,4.421257e-002
1.133956e+003,3.765090e-002
1.137813e+003,3.321508e-002
1.141670e+003,3.030471e-002
1.145527e+003,2.830781e-002
1.149384e+003,2.684155e-002
1.153241e+003,2.570442e-002
1.157098e+003,2.478518e-002
1.160955e+003,2.400587e-002
1.164812e+003,2.330321e-002
1.168669e+003,2.263449e-002
1.172526e+003,2.197262e-002
1.176383e+003,2.130251e-002
1.180240e+003,2.063362e-002
1.184097e+003,1.998227e-002
1.187954e+003,1.934062e-002
1.191811e+003,1.869552e-002
1.195668e+003,1.805861e-002
1.199525e+003,1.745112e-002
1.203382e+003,1.688402e-002
1.207239e+003,1.637207e-002
1.211096e+003,1.594467e-002
1.214953e+003,1.563226e-002
1.218810e+003,1.544231e-002
1.222667e+003,1.533881e-002
1.226524e+003,1.525559e-002
1.230381e+003,1.514460e-002
1.234238e+003,1.501243e-002
1.238095e+003,1.490237e-002
1.241952e+003,1.484661e-002
1.245809e+003,1.484568e-002
1.249666e+003,1.488768e-002
1.253523e+003,1.496513e-002
1.257380e+003,1.507201e-002
1.261237e+003,1.521008e-002
1.265094e+003,1.538776e-002
1.268951e+003,1.559892e-002
1.272808e+003,1.582306e-002
1.276665e+003,1.605207e-002
1.280522e+003,1.628505e-002
1.284379e+003,1.650329e-002
1.288236e+003,1.667984e-002
1.292093e+003,1.679257e-002
1.295950e+003,1.681772e-002
1.299807e+003,1.674063e-002
1.303664e+003,1.657161e-002
1.307521e+003,1.632770e-002
1.311378e+003,1.600819e-002
1.315235e+003,1.560831e-002
1.319092e+003,1.514671e-002
1.322949e+003,1.466296e-002
1.326806e+003,1.419332e-002
1.330663e+003,1.375992e-002
1.334520e+003,1.337898e-002
1.338377e+003,1.307013e-002
1.342234e+003,1.284944e-002
1.346091e+003,1.271513e-002
1.349948e+003,1.265351e-002
1.353805e+003,1.265142e-002
1.357662e+003,1.268938e-002
1.361519e+003,1.273705e-002
1.365376e+003,1.276387e-002
1.369233e+003,1.275370e-002
1.373090e+003,1.271356e-002
1.376947e+003,1.265711e-002
1.380804e+003,1.257443e-002
1.384661e+003,1.244389e-002
1.388518e+003,1.227316e-002
1.392375e+003,1.209963e-002
1.396232e+003,1.195529e-002
1.400089e+003,1.185010e-002
1.403946e+003,1.178630e-002
1.407803e+003,1.176591e-002
1.411660e+003,1.178101e-002
1.415517e+003,1.183593e-002
1.419374e+003,1.197445e-002
1.423231e+003,1.223426e-002
1.427088e+003,1.259006e-002
1.430945e+003,1.298381e-002
1.434802e+003,1.338464e-002
1.438659e+003,1.376008e-002
1.442516e+003,1.403049e-002
1.446373e+003,1.409339e-002
1.450230e+003,1.386599e-002
1.454087e+003,1.334578e-002
1.457944e+003,1.263970e-002
1.461801e+003,1.186665e-002
1.465658e+003,1.104944e-002
1.469515e+003,1.018474e-002
1.473372e+003,9.352778e-003
1.477229e+003,8.629676e-003
1.481086e+003,7.993652e-003
1.484943e+003,7.393789e-003
1.488800e+003,6.832124e-003
1.492657e+003,6.341285e-003
1.496514e+003,5.925700e-003
1.500371e+003,5.550204e-003
1.504228e+003,5.214926e-003
1.508085e+003,4.982385e-003
1.511942e+003,4.852050e-003
1.515799e+003,4.719098e-003
1.519656e+003,4.548684e-003
1.523513e+003,4.431762e-003
1.527370e+003,4.393258e-003
1.531227e+003,4.326454e-003
1.535084e+003,4.158888e-003
1.538941e+003,3.982282e-003
1.542798e+003,3.933443e-003
1.546655e+003,3.989382e-003
1.550512e+003,3.973578e-003
1.554369e+003,3.810934e-003
1.558226e+003,3.658880e-003
1.562083e+003,3.663199e-003
1.565940e+003,3.748220e-003
1.569797e+003,3.757398e-003
1.573654e+003,3.693243e-003
1.577511e+003,3.661267e-003
1.581368e+003,3.680810e-003
1.585225e+003,3.689527e-003
1.589082e+003,3.656255e-003
1.592939e+003,3.605766e-003
1.596796e+003,3.559294e-003
1.600653e+003,3.516819e-003
1.604510e+003,3.470686e-003
1.608367e+003,3.398269e-003
1.612224e+003,3.286618e-003
1.616081e+003,3.170015e-003
1.619938e+003,3.096046e-003
1.623795e+003,3.065163e-003
1.627652e+003,3.023388e-003
1.631509e+003,2.939040e-003
1.635366e+003,2.856750e-003
1.639223e+003,2.812868e-003
1.643080e+003,2.747300e-003
1.646937e+003,2.594013e-003
1.650794e+003,2.444988e-003
1.654651e+003,2.443097e-003
1.658508e+003,2.554483e-003
1.662365e+003,2.616257e-003
1.666222e+003,2.559735e-003
1.670079e+003,2.462471e-003
1.673936e+003,2.391552e-003
1.677793e+003,2.324242e-003
1.681650e+003,2.250624e-003
1.685507e+003,2.229186e-003
1.689364e+003,2.258219e-003
1.693221e+003,2.245683e-003
1.697078e+003,2.201521e-003
1.700935e+003,2.260826e-003
1.704792e+003,2.451346e-003
1.708649e+003,2.634507e-003
1.712505e+003,2.709767e-003
1.716363e+003,2.733575e-003
1.720219e+003,2.781228e-003
1.724077e+003,2.795110e-003
1.727933e+003,2.664099e-003
1.731791e+003,2.420903e-003
1.735647e+003,2.214464e-003
1.739505e+003,2.105460e-003
1.743361e+003,2.026228e-003
1.747219e+003,1.932319e-003
1.751075e+003,1.864781e-003
1.754932e+003,1.843174e-003
1.758789e+003,1.824740e-003
1.762646e+003,1.770671e-003
1.766503e+003,1.687315e-003
1.770360e+003,1.618159e-003
1.774217e+003,1.604952e-003
1.778074e+003,1.636459e-003
1.781931e+003,1.655444e-003
1.785788e+003,1.628774e-003
1.789645e+003,1.577024e-003
1.793502e+003,1.535429e-003
