3.972704e+002,0.000000e+000
4.011274e+002,2.299812e-002
4.049844e+002,2.353298e-002
4.088414e+002,2.375805e-002
4.126984e+002,2.271575e-002
4.165554e+002,2.154448e-002
4.204124e+002,2.172665e-002
4.242694e+002,2.348300e-002
4.281264e+002,2.525395e-002
4.319834e+002,2.611529e-002
4.358404e+002,2.659128e-002
4.396974e+002,2.707767e-002
4.435544e+002,2.748935e-002
4.474114e+002,2.791367e-002
4.512684e+002,2.852677e-002
4.551254e+002,2.925169e-002
4.589824e+002,2.983973e-002
4.628394e+002,3.015134e-002
4.666964e+002,3.031264e-002
4.705533e+002,3.066167e-002
4.744103e+002,3.147737e-002
4.782673e+002,3.273730e-002
4.821243e+002,3.412871e-002
4.859813e+002,3.532243e-002
4.898383e+002,3.623138e-002
4.936953e+002,3.699564e-002
4.975523e+002,3.777252e-002
5.014093e+002,3.860843e-002
5.052663e+002,3.946969e-002
5.091233e+002,4.029348e-002
5.129803e+002,4.100862e-002
5.168373e+002,4.158439e-002
5.206943e+002,4.207192e-002
5.245513e+002,4.255717e-002
5.284083e+002,4.309454e-002
5.322653e+002,4.370825e-002
5.361223e+002,4.444266e-002
5.399792e+002,4.535091e-002
5.438362e+002,4.642769e-002
5.476932e+002,4.763173e-002
5.515502e+002,4.892100e-002
5.554072e+002,5.025427e-002
5.592642e+002,5.155013e-002
5.631212e+002,5.247325e-002
5.669782e+002,5.243070e-002
5.708352e+002,5.126443e-002
5.746922e+002,4.981961e-002
5.785492e+002,4.935702e-002
5.824062e+002,5.064766e-002
5.862632e+002,5.406597e-002
5.901202e+002,6.030182e-002
5.939772e+002,7.049677e-002
5.978342e+002,8.519219e-002
6.016912e+002,1.027394e-001
6.055482e+002,1.188670e-001
6.094052e+002,1.289629e-001
6.132621e+002,1.315161e-001
6.171191e+002,1.268169e-001
6.209761e+002,1.128310e-001
6.248331e+002,8.857851e-002
6.286901e+002,6.091580e-002
6.325471e+002,4.049848e-002
6.364041e+002,3.098216e-002
6.402611e+002,2.810668e-002
6.441181e+002,2.710090e-002
6.479751e+002,2.627463e-002
6.518321e+002,2.557885e-002
6.556891e+002,2.502574e-002
6.595461e+002,2.450615e-002
6.634031e+002,2.397535e-002
6.672601e+002,2.349071e-002
6.711171e+002,2.310827e-002
6.749741e+002,2.282185e-002
6.788311e+002,2.262808e-002
6.826880e+002,2.252922e-002
6.865450e+002,2.241286e-002
6.904020e+002,2.205226e-002
6.942590e+002,2.136908e-002
6.981160e+002,2.069214e-002
7.019730e+002,2.064298e-002
7.058300e+002,2.182161e-002
7.096870e+002,2.455614e-002
7.135440e+002,2.860669e-002
7.174010e+002,3.310386e-002
7.212580e+002,3.716657e-002
7.251150e+002,4.058026e-002
7.289720e+002,4.359427e-002
7.328290e+002,4.615190e-002
7.366860e+002,4.758149e-002
7.405430e+002,4.723400e-002
7.444000e+002,4.536838e-002
7.482570e+002,4.305474e-002
7.521140e+002,4.116492e-002
7.559709e+002,3.982630e-002
7.598279e+002,3.881882e-002
7.636849e+002,3.801706e-002
7.675419e+002,3.738774e-002
7.713989e+002,3.686888e-002
7.752559e+002,3.638751e-002
7.791129e+002,3.592274e-002
7.829699e+002,3.548517e-002
7.868269e+002,3.500687e-002
7.906839e+002,3.423006e-002
7.945409e+002,3.300039e-002
7.983979e+002,3.182375e-002
8.022549e+002,3.158169e-002
8.061119e+002,3.249943e-002
8.099689e+002,3.390687e-002
8.138259e+002,3.500255e-002
8.176829e+002,3.531518e-002
8.215399e+002,3.461039e-002
8.253969e+002,3.293671e-002
8.292538e+002,3.076605e-002
8.331108e+002,2.884445e-002
8.369678e+002,2.777871e-002
8.408248e+002,2.768680e-002
8.446818e+002,2.825349e-002
8.485388e+002,2.912135e-002
8.523958e+002,3.017658e-002
8.562528e+002,3.147745e-002
8.601098e+002,3.297634e-002
8.639668e+002,3.440483e-002
8.678238e+002,3.550339e-002
8.716808e+002,3.626552e-002
8.755378e+002,3.684469e-002
8.793948e+002,3.730606e-002
8.832518e+002,3.759503e-002
8.871088e+002,3.767649e-002
8.909657e+002,3.758105e-002
8.948227e+002,3.733466e-002
8.986797e+002,3.690455e-002
9.025367e+002,3.621667e-002
9.063937e+002,3.519290e-002
9.102507e+002,3.382415e-002
9.141077e+002,3.225593e-002
9.179647e+002,3.072692e-002
9.218217e+002,2.939163e-002
9.256786e+002,2.825681e-002
9.295356e+002,2.728540e-002
9.333926e+002,2.647529e-002
9.372496e+002,2.585429e-002
9.411066e+002,2.547272e-002
